estrelada;s.f.;estrelado
estrelada;s.f.;estrelar
estrelado;adj.;estrelar
estrelam;s.m.;estrelar
estrelas;s.f.pl.;estrela
estrelas;s.f.pl.;estrela
estrelas;s.f.pl.;estrelar
estrele;v.;estrelar
estrelei;adj.;estrelar
estrelinha;s.f.;estrela
estrelinha;s.f.;estrela
estrelo;adj.; cf. estrelo, fl. do v. estrelar;estrelar
estrelou;s.f.;estrelar
estrema;s.f. "limite"; cf. extrema, fl. do v. extremar;estremar
estremado;adj.; cf. extremado;estremar
estreme;adj.2g. "puro"; cf. extreme, fl. do v. extremar;estremar
estremece;adj. s.m.;estremecer
estremeci;adj.;estremecer
estremecido;adj.;estremecer
estremo;s.m. "limite"; cf. extremo adj. s.m. e estremo, fl. do v. estremar;estremar
estremunha;adj.;estremunhar
estremunhado;adj.;estremunhar
estremunham;s.m.;estremunhar
estremunhe;adj.;estremunhar
estria;s.f.;estriar
estriado;adj.;estriar
estrias;s.f.;estria
estrias;s.f.;estriar
estriba;s.f.;estribar
estribado;adj.;estribar
estribam;s.m.;estribar
estribe;s.f.;estribar
estribei;s.f.;estribar
estribilho;s.m.;estribilhar
estribo;s.m.;estribar
estripa;s.2g.2n.;estripar
estripado;adj.;estripar
estripe;s.m.;estripar
estroina;adj. s.2g.;estroinar
estroine;v.;estroinar
estronca;s.f.;estroncar
estroncada;s.f.;estroncar
estroncado;adj.;estroncar
estroncam;s.m.;estroncar
estrondo;s.m.;estrondar
estrondos;adj.; f. (ó); pl. (ó);estrondo
estropia;s.f.; cf. estropeação;estropiar
estropiada;adj. s.m.; cf. estropeada;estropiado
estropiada;adj. s.m.; cf. estropeada;estropiar
estropiado;adj. s.m.;estropiar
estropiam;s.m.;estropiar
estrugido;s.m.;estrugir
estruma;s.f.;estrumar
estrumada;s.f.;estrumar
estrumado;adj.;estrumar
estrume;s.m.;estrumar
estrumei;s.f.;estrumar
estrumo;s.f.;estrumar
estrutura;s.f.;estruturar
estruturado;adj.;estruturar
estruturam;s.m.;estruturar
estuca;adj.;estucar
estucado;adj.;estucar
estucam;s.m.;estucar
estuda;adj.;estudar
estudado;adj.;estudar
estudantes;adj.;estudante
estudaria;s.f.;estudar
estude;s.f.;estudar
estudo;s.m.;estudar
estufa;s.f.; cf. estofa (ô) s.f. e estofa, fl. do v. estofar;estufar
estufado;adj. s.m.; cf. estofado;estufar
estufe;s.m.;estufar
estufei;s.m.;estufar
estupidece;v.;estupidecer
estupidifica;adj.;estupidificar
estupidificado;adj.;estupidificar
estupora;s.f.;estuporar
estuporado;adj.;estuporar
estuporo;adj.; f. (ó); pl. (ó);estuporar
estupra;s.f.;estuprar
estuprado;adj.;estuprar
estupram;s.m.;estuprar
estupro;s.m.;estuprar
estuque;s.m.;estucar
estuquei;s.m.;estucar
esturra;adj. s.m.;esturrar
esturrado;adj. s.m.;esturrar
esturrica;s.f.;esturricar
esturricado;adj.;esturricar
esturricam;s.m.;esturricar
esturro;s.m.;esturrar
esvaece;adj.;esvaecer
esvaeci;adj.;esvaecer
esvaecido;adj.;esvaecer
esvai;adj.;esvair
esvazia;adj.;esvaziar
esvaziado;adj.;esvaziar
esvaziam;s.m.;esvaziar
esverdeado;adj.;esverdear
eterifica;s.f.;eterificar
eterificado;adj.;eterificar
eterna;adj.2g.;eterno
eterna;adj.2g.;eternar
eterniza;s.f.;eternizar
eternizado;adj.;eternizar
eterno;adj.;eternar
etiliza;adj.;etilizar
etilizado;adj.;etilizar
etiqueta;s.f.; cf. etiqueta, fl. do v. etiquetar;etiquetar
etiquetado;adj.;etiquetar
etiquete;adj. s.m.;etiquetar
etiquetei;adj. s.m.;etiquetar
europeizado;adj.;europeizar
evacua;s.f.;evacuar
evacuado;adj.;evacuar
evacuam;s.m.;evacuar
evadi;adj.;evadir
evadido;adj.;evadir
evadis;s.m.;evadir
evangeliza;s.f.;evangelizar
evangelizado;adj.;evangelizar
evapora;s.f.;evaporar
evaporada;s.f.;evaporar
evaporado;adj.;evaporar
evaporiza;s.f.;evaporizar
evaporizado;adj.;evaporizar
evaporo;s.f.;evaporar
evasiva;s.f.;evasivo
evasiva;s.f.;evasivo
evidencia;s.f.; cf. evidencia, fl. do v. evidenciar;evidenciar
evidenciado;adj.;evidenciar
evita;s.f.;evitar
evitado;adj.;evitar
evitam;s.m.;evitar
evitando;adj.;evitar
evite;s.f.;evitar
evoca;s.f.;evocar
evocado;adj.;evocar
evoluciona;adj.2g.;evolucionar
evolui;v.;evoluir
evolve;adj.2g. s.f.;evolver
exacerba;s.f.;exacerbar
exacerbado;adj.;exacerbar
exagera;s.f.;exagerar
exagerado;adj.;exagerar
exageram;s.m.;exagerar
exagero;(z...ê) s.m.; cf. exagero, fl. do v. exagerar;exagerar
exala;s.f.;exalar
exalado;adj.;exalar
exalta;s.f.;exaltar
exaltado;adj. s.m.;exaltar
exaltam;s.m.;exaltar
examina;s.f.; cf. examina, fl. do v. examinar;examinar
examinado;adj.;examinar
examinando;s.m.;examinar
exara;s.f.;exarar
exarado;adj.;exarar
exaspera;s.f.;exasperar
exasperado;adj.;exasperar
exasperam;s.m.;exasperar
exaspero;(z...ê) s.m.; cf. exaspero, fl. do v. exasperar;exasperar
exausta;s.f.;exaustar
exausto;adj.;exaustar
excede;s.f.;exceder
excedi;adj.;exceder
excedido;adj.;exceder
excelso;adj.;excelsar
excetua;adj.;excetuar
excetuado;adj.;excetuar
excita;s.f.;excitar
excitado;adj.;excitar
excitam;s.m.;excitar
excito;adj.;excitar
exclama;s.f.;exclamar
exclamado;adj.;exclamar
exclamam;s.m.;exclamar
exclui;adj.;excluir
exclusiva;s.f.;exclusivo
exclusiva;s.f.;exclusivo
excomunga;s.f.;excomungar
excomungado;adj. s.m.;excomungar
excrementos;adj.; f. (ó); pl. (ó);excremento
excresce;s.f.;excrescer
excreta;s.f.;excreto
excreta;s.f.;excreto
excreta;s.f.;excretar
excretado;adj.;excretar
excreto;adj. s.m.;excretar
excursiona;v.;excursionar
execra;s.f.;execrar
execrado;adj.;execrar
execrando;adj.;execrar
executa;adj. s.m.;executar
executado;adj. s.m.;executar
executo;(z...ô) adj. s.m.;executar
exemplifica;s.f.;exemplificar
exemplificado;adj.;exemplificar
exemplo;s.m.;exemplar
exerce;(z...ô) adj. s.m.;exercer
exerci;s.f.;exercer
exercido;adj.;exercer
exercita;s.f.;exercitar
exercitado;adj.;exercitar
exercitam;s.m.;exercitar
exercito;s.m.; cf. exercito, fl. do v. exercitar;exercitar
exibi;s.f.;exibir
exibido;adj. s.m.;exibir
exibis;s.m.;exibir
exige;s.f.;exigir
exigi;s.f.;exigir
exigido;adj.;exigir
exila;adj. s.m.;exilar
exilado;adj. s.m.;exilar
exilaria;s.f.; cf. exilaria, fl. do v. exilar;exilar
exile;adj.2g.;exilar
exime;adj.2g.;eximir
eximi;s.f.;eximir
eximido;adj.;eximir
existe;s.f.;existir
existi;v.;existir
exonera;s.f.;exonerar
exonerado;adj.;exonerar
exorbita;s.f.;exorbitar
exorbitado;adj.;exorbitar
exorbite;s.f.;exorbitar
exorcismo;s.m.;exorcismar
exorciza;s.f.;exorcizar
exorcizado;adj.;exorcizar
exorta;s.f.;exortar
exortado;(z...ô) s.m.;exortar
expandi;adj.;expandir
expandido;adj.;expandir
expatria;s.f.;expatriar
expatriado;adj. s.m.;expatriar
expatriam;s.m.;expatriar
expecta;s.f.;expectar
expectado;s.m.; cf. espectador;expectar
expecto;s.f.;expectar
expedi;s.f.;expedir
expedida;s.f.; cf. espedida;expedir
expedido;adj.;expedir
expele;adj.2g.;expelir
expeli;s.f.;expelir
expelido;adj.;expelir
experimenta;s.f.;experimentar
experimentado;adj. s.m.;experimentar
experimento;s.m.;experimentar
expeta;s.f.;expetar
expetado;s.m.; cf. espectador;expetar
expeto;s.f.;expetar
expetora;s.f.;expetorar
expia;s.f.; cf. espiação;expiar
expiado;adj.; cf. espiado;expiar
expila;s.f.;expelir
expira;s.f.; cf. espira;expirar
expirado;adj.; cf. espirado;expirar
expiro;s.m.; cf. espiro, fl. do v. espirar;expirar
explana;s.f.;explanar
explanada;s.f. "explicação"; cf. esplanada;explanar
explanado;adj. s.m.;explanar
explica;s.f.;explicar
explicado;adj.;explicar
explicita;s.f.;explicitar
explicitado;adj.;explicitar
explicito;adj.;explicitar
explodi;adj.;explodir
explodido;adj.;explodir
explora;s.f.;explorar
explorado;adj.;explorar
explosiva;s.f.;explosivo
explosiva;s.f.;explosivo
exporta;s.f.;exportar
exportado;adj.;exportar
exportadora;s.f.;exportador
exportadora;s.f.;exportador
exposto;adj. s.m.; f. (ó); pl. (ó);expor
expressa;adj.;expresso
expressa;adj.;expressar
expressado;adj.;expressar
expressiva;s.f.;expressivo
expresso;adj. s.m.;expressar
exprimi;adj.;exprimir
exprimido;adj.;exprimir
expropria;s.f.;expropriar
expropriado;adj.;expropriar
expugna;s.f.;expugnar
expugnado;adj.;expugnar
expulsa;adj.;expulsar
expulsado;adj.;expulsar
expulsam;s.m.;expulsar
expulsando;adj. s.m.;expulsar
expulso;adj.;expulsar
expurga;s.f.;expurgar
expurgado;adj.;expurgar
expurgam;s.m.;expurgar
expurgo;s.m.;expurgar
extasia;adj.; cf. estasiado;extasiar
extasiado;adj.; cf. estasiado;extasiar
extensa;s.f.;extenso
extenua;s.f.;extenuar
extenuado;adj.;extenuar
exterioriza;s.f.;exteriorizar
exteriorizado;adj.;exteriorizar
extermina;s.f.;exterminar
exterminado;adj. s.m.;exterminar
externa;s.f.;externo
externa;s.f.;externar
externo;adj. s.m. "de fora"; cf. esterno e hesterno;externar
extingui;adj.;extinguir
extinguido;adj.;extinguir
extorqui;adj.;extorquir
extorquido;adj.;extorquir
extradita;adj. s.m.;extraditar
extraditado;adj. s.m.;extraditar
extraditando;s.m.;extraditar
extraem;adj.;extrair
extrai;adj.;extrair
extrapola;s.f.;extrapolar
extras;adj.2g.;extra
extras;adj.2g.;extra
extrato;s.m. "retirado de algo"; cf. estrato;extratar
extravagancia;s.f.; cf. extravagancia, fl. do v. extravaganciar;extravaganciar
extravasa;s.f.;extravasar
extravasado;adj.;extravasar
extravasam;s.m.;extravasar
extravaso;s.m.;extravasar
extravia;adj.;extraviar
extraviado;adj.;extraviar
extravio;s.m.;extraviar
extrema;s.f.;extremo
extrema;s.f.;extremar
extremado;adj. "excessivo"; cf. estremado;extremar
extreme;adj. s.2g.;extremar
extremo;adj. s.m. "excessivo"; cf. estremo s.m. e estremo, fl. do v. estremar;extremar
extremos;s.f.;extremo
extremos;s.f.;extremo
extremosa;s.f.;extremoso
exubera;s.f.;exuberar
exubere;adj.2g.; cf. exubere, fl. do v. exuberar;exuberar
exula;v.;exular
exule;adj.2g.; cf. exule, fl. do v. exular;exular
exulta;s.f.;exultar
exulto;adj.;exultar
exuma;s.f.;exumar
exumado;adj.;exumar
fabrica;s.m.f.; cf. fabrica, fl. do v. fabricar;fabricar
fabricado;adj.;fabricar
fabricando;adj.;fabricar
fabrico;s.m. "época sem chuvas da colheita do látex"; cf. fabrico s.m. e fl. do v. fabricar;fabricar
fabrique;adj. s.m.;fabricar
fabriquei;adj. s.m.;fabricar
facciona;adj.2g.;faccionar
faceta;s.f.; cf. faceta, fl. do v. facetar;faceto
faceta;s.f.; cf. faceta, fl. do v. facetar;faceto
faceta;s.f.; cf. faceta, fl. do v. facetar;facetar
facetado;adj.;facetar
facetam;s.m.;facetar
facete;v.;facetar
faceto;adj.; cf. faceto, fl. do v. facetar;facetar
facilita;s.f.;facilitar
facilitado;adj.;facilitar
facilitam;s.m.;facilitar
faculta;adj.;facultar
facultado;adj.;facultar
faculto;adj.; f. (ó); pl. (ó);facultar
fada;s.m.f.;fadar
fadado;adj.;fadar
fadaria;s.f.;fadar
fade;s.m. ing.</span><span class="palavra-estrangeira">estrangeira;fadar
fadiga;s.f.;fadigar
fadigado;adj.;fadigar
fadigam;s.m.;fadigar
fadigo;adj.; f. (ó); pl. (ó);fadigar
fadigue;adj.;fadigar
fadista;adj. s.2g.;fadistar
fado;s.m.;fadar
fagulha;s.f. s.2g.;fagulhar
fagulharia;s.f.;fagulhar
fagulhe;s.f.;fagulhar
fagulhei;s.f.;fagulhar
fagulho;s.m.;fagulhar
faia;s.m.f.;faiar
faiscado;s.m.;faiscar
faisquei;s.f.;faiscar
faixa;s.m.f. s.2g. "tira"; cf. facha s.f. e fl. do v. fachar;faixar
faixado;adj.;faixar
faixe;s.f.;faixar
faixei;s.m. "cueiro"; cf. facheiro;faixar
fala;s.f.;falar
falada;s.f.;falado
falada;s.f.;falado
falada;s.f.;falar
falado;adj. s.m.;falar
falam;s.m.;falar
falanges;s.m.;falange
falara;s.m.;falar
falas;adj. s.f. de falasarneu;fala
falas;adj. s.f. de falasarneu;falar
falcatrua;s.f.;falcatruar
falcatrue;adj. s.m.;falcatruar
falcatruei;adj. s.m.;falcatruar
falcoa;s.f.;falcoar
falcoada;s.f.;falcoar
falcoado;adj.;falcoar
falcoaria;s.f.;falcoar
falcoe;s.f.;falcoar
falcoei;s.f.;falcoar
fale;v.;falar
falece;v.;falecer
faleci;adj. s.m.;falecer
falecido;adj. s.m.;falecer
fales;s.f.;falar
falha;s.f.;falho
falha;s.f.;falho
falha;s.f.;falhar
falhada;s.m.;falhar
falhado;adj. s.m.;falhar
falham;s.m.;falhar
falhe;s.f.;falhar
falhei;s.f.;falhar
falho;adj.;falhar
fali;s.f.;falir
falida;s.f.;falido
falida;s.f.;falir
falido;adj. s.m.;falir
falis;adj. s.m.;falir
falo;s.m.; cf. falo, fl. do v. falar;falar
falsa;s.f.;falso
falsa;s.f.;falso
falsa;s.f.;falsar
falseado;adj.;falsear
falsifica;s.f.;falsificar
falsificado;adj.;falsificar
falsifico;adj.; cf. falsifico, fl. do v. falsificar;falsificar
falso;adj. s.m.;falsar
falta;s.f.;falto
falta;s.f.;falto
falta;s.f.;faltar
falto;adj.;faltar
familiariza;s.f.;familiarizar
familiarizado;adj.;familiarizar
fana;s.f.;fanar
fanado;adj. s.m.;fanar
fanai;s.m.;fanar
fanatiza;s.f.;fanatizar
fanatizado;adj.;fanatizar
fandango;s.m.;fandangar
fane;adj.2g. s.f.;fanar
fanei;adj. s.f. de faneu;fanar
fanes;adj. s.2g.;fanar
fanfa;adj.2g. s.m. "fanfarrão"; cf. fanfã;fanfar
fanfarras;s.m.pl.;fanfarra
fanfarrona;adj. s.f. de fanfarrão;fanfarrão
fanfarrona;adj. s.f. de fanfarrão;fanfarrão
fanfarrona;adj. s.f. de fanfarrão;fanfarronar
fanfarronada;s.f.;fanfarronar
fanfarrone;v.;fanfarronar
fanfarrones;adj.;fanfarronar
fanica;s.f.;fanicar
fanicado;adj.;fanicar
fanico;s.m.;fanicar
fanique;s.m.;fanicar
faniquei;s.f.;fanicar
fano;s.m.;fanar
fantasia;s.f.;fantasiar
fantasiado;adj. s.m.;fantasiar
fantasio;adj.; f. (ó); pl. (ó);fantasiar
fantasmagoriza;v.;fantasmagorizar
farda;s.f.;fardar
fardado;adj.;fardar
fardam;s.f.;fardar
farde;s.f.;fardar
fardei;s.f.;fardar
fardo;s.m.;fardar
farei;adj. s.f. de fareu;farar
fareja;adj. s.m.;farejar
farejo;s.m.;farejar
farelo;s.m.;farelar
farfalhuda;s.f.;farfalhudo
faria;adj. s.2g.; pl. faria-lemenses;fazer
farias;adj. s.2g.; pl. farias-britenses;fazer
faro;s.m.;farar
farolete;s.m.;farol
farolim;s.m.;farol
faroliza;s.f.;farolizar
faros;s.f.;faro
farpa;s.f.;farpar
farpada;s.f.;farpar
farpado;adj.;farpar
farpe;adj.;farpar
farpo;v.;farpar
farrapa;s.f.;farrapar
farrapada;s.f.;farrapar
farraparia;s.f.;farrapar
farrape;s.f.;farrapar
farrapei;s.f.;farrapar
farrapo;s.m.;farrapar
farras;v.;farra
farta;s.f.; na loc. à farta;farto
farta;s.f.; na loc. à farta;fartar
farte;s.m.;fartar
fartem;s.m.;fartar
farto;adj. s.m.;fartar
fascina;s.f.;fascinar
fascinado;adj.;fascinar
fasquia;s.f.;fasquiar
fasquiado;adj. s.m.;fasquiar
fasquio;s.m.;fasquiar
fasto;adj. s.m.;fastar
fastos;adj.; f. (ó); pl. (ó);fasto
fastos;adj.; f. (ó); pl. (ó);fasto
fatia;s.f.;fatiar
fatiado;adj.;fatiar
fatias;s.f.pl.;fatia
fatias;s.f.pl.;fatiar
fatiga;s.f.;fatigar
fatigado;adj.;fatigar
fatigam;s.m.;fatigar
fatigo;adj.; f. (ó); pl. (ó);fatigar
fatio;s.f.;fatiar
fatura;s.f.;faturar
faturado;adj. s.m.;faturar
faturam;s.m.;faturar
fava;s.f.;favar
favo;s.m.;favar
favorece;adj. s.m.;favorecer
favoreci;adj.;favorecer
favorecido;adj.;favorecer
favorita;s.f.;favorito
favorita;s.f.;favorito
favos;s.f.;favo
faxina;s.m.f.;faxinar
faxinam;s.m.;faxinar
faxinaria;s.f.;faxinar
faxine;s.f.;faxinar
faxinei;s.f.;faxinar
faxino;s.m.; pl. faxinos-vermelhos;faxinar
faz;adj. s.2g. s.m.2n.;fazer
fazendeira;s.f.;fazendeiro
fazendo;s.f.;fazer
fecha;s.m.;fechar
fechada;s.f.;fechado
fechada;s.f.;fechado
fechada;s.f.;fechar
fechado;adj. s.m.;fechar
fecham;s.m.;fechar
fecharia;s.f.;fechar
feche;s.f.;fechar
fecho;s.m.;fechar
fecunda;s.f.;fecundo
fecunda;s.f.;fecundar
fecundado;adj.;fecundar
fecunde;s.f.;fecundar
fecundiza;adj.;fecundizar
fecundizado;adj.;fecundizar
fecundo;adj.;fecundar
feda;s.f.;feder
fede;s.m.2n.;feder
federa;s.f.;feder
federado;adj. s.m.;federar
federaliza;s.f.;federalizar
federalizado;adj.;federalizar
federo;s.f.;federar
fedi;s.f.; cf. fedia, fl. do v. feder;feder
fedia;s.f.; cf. fedia, fl. do v. feder;feder
fedido;adj.;feder
fedo;adj.;feder
fedorenta;s.f.;fedorento
fedorenta;s.f.;fedorento
feia;adj. s.m.; f. feianchona;feio
feia;adj. s.m.; f. feianchona;feio
feios;adj.; f. (ó); pl. (ó);feio
feios;adj.; f. (ó); pl. (ó);feio
feira;s.f.;feirar
feire;s.f.;feirar
feirei;s.f.;feirar
feiro;s.m.;feirar
feita;s.f.;feito
feita;s.f.;feito
feita;s.f.;fazer
feiticeira;s.f.;feiticeiro
feiticeira;s.f.;feiticeiro
feitio;s.m.;feitiar
feito;adj. s.m.;fazer
feitoria;s.f.;feitoriar
feitoriza;s.f.;feitorizar
feitos;adj. s.2g.;feito
feitos;adj. s.2g.;feito
feitos;adj. s.2g.;fazer
felicita;s.f.;felicitar
felicitado;adj.;felicitar
felicite;s.m.;felicitar
feltro;s.m.; cf. feltro, fl. do v. feltrar;feltrar
feltros;adj.; f. (ó); pl. (ó);feltro
fenda;s.f.;fender
fende;adj. s.m.;fender
fendi;s.f.;fender
fendida;s.f.;fender
fendido;adj.;fender
feno;s.m.;fenar
fenos;s.m.;feno
fera;s.f.;fero
fera;s.f.;fero
fere;s.2g.; pl. fere-folhas;ferir
feres;s.f. "gênero de mamíferos"; cf. fereza;ferir
feri;s.f.;ferir
feria;s.f.;feriar
feriado;adj. s.m.;feriar
ferias;s.f.pl.;feriar
ferida;s.f.;ferido
ferida;s.f.;ferido
ferida;s.f.;ferir
ferido;adj. s.m.;ferir
ferio;s.m.;feriar
feris;s.m.;ferir
fermenta;s.f.;fermentar
fermentado;adj.;fermentar
fermentam;s.m.;fermentar
fermente;adj.2g.;fermentar
fermentes;adj.;fermentar
fermento;s.m.;fermentar
fermentos;adj.; f. (ó); pl. (ó);fermento
ferra;s.f. "centeio"; cf. ferra;ferrar
ferrada;s.f.;ferrado
ferrada;s.f.;ferrado
ferrada;s.f.;ferrar
ferrado;adj. s.m.;ferrar
ferram;s.f.;ferrar
ferraria;s.f. "ferrajaria"; cf. ferrária;ferrar
ferre;s.f.;ferrar
ferrei;s.f.;ferrar
ferreta;s.f.; cf. ferreta, fl. do v. ferretar;ferretar
ferrete;s.m.;ferretar
ferrinho;s.m.;ferro
ferrinhos;s.m.pl.;ferro
ferro;s.m.;ferrar
ferroa;s.f.;ferroar
ferroada;s.f.;ferroar
ferroas;s.f.;ferroar
ferroe;s.f.;ferroar
ferroes;s.f.;ferroar
ferrolha;adj.;ferrolhar
ferrolhado;adj.;ferrolhar
ferrolho;s.m.; cf. ferrolho, fl. do v. ferrolhar;ferrolhar
ferros;s.f.;ferro
fertiliza;s.f.;fertilizar
fertilizado;adj.;fertilizar
ferva;s.f.;ferver
ferve;s.m.;ferver
fervendo;adj.;ferver
fervente;adj.2g.;ferventar
fervera;s.m.;ferver
ferves;adj.2g.;ferver
fervi;s.f.;ferver
fervida;s.f.;fervido
fervida;s.f.;fervido
fervida;s.f.;ferver
fervido;adj. "abrasante"; cf. fervido adj. s.m. e fl. do v. ferver;ferver
fervilha;adj. s.2g.;fervilhar
fervilham;s.m.;fervilhar
fervo;s.m.;ferver
festa;s.f.;festar
festas;s.f.pl.;festa
festas;s.f.pl.;festar
festeja;adj.;festejar
festejado;adj.;festejar
festeje;adj. s.m.;festejar
festejei;adj. s.m.;festejar
festejo;s.m.;festejar
festinha;s.f.;festa
festiva;s.f.;festivo
fetos;s.f.;feto
fez;s.m. "barrete"; cf. fez s.f. e fl. do v. fazer;fazer
fia;s.f.;fiar
fiada;s.f.;fiado
fiada;s.f.;fiado
fiada;s.f.;fiar
fiado;adj. s.m.;fiar
fiam;s.f.;fiar
fias;s.m.;fiar
fibrosa;adj.;fibroso
fica;s.f.;ficar
ficada;s.f.;ficar
ficado;adj. s.m.;ficar
ficaria;s.f. "planta"; cf. ficaria, fl. do v. ficar;ficar
ficha;s.f. "papeleta"; cf. fixa s.f. e fl. do v. fixar;fichar
fichado;adj.;fichar
ficham;s.m.;fichar
fiche;s.m.;fichar
fichei;s.m.;fichar
ficho;s.f.;fichar
fico;s.m.;ficar
fidalga;s.f.;fidalgo
fidalga;s.f.;fidalgo
fidalgos;adj.; f. (ó); pl. (ó);fidalgo
fidalgos;adj.; f. (ó); pl. (ó);fidalgo
fie;s.f.;fiar
fiei;s.f.;fiar
figas;s.f.pl. interj.;figa
figura;s.f.;figurar
figurado;adj.;figurar
figuraria;s.f.pl.;figurar
figurarias;s.f.pl.;figurar
figurativa;s.f.;figurativo
figurativa;s.f.;figurativo
figure;s.f.;figurar
figurinha;s.f.;figura
figuro;s.m.;figurar
figurona;s.f. de figurão;figura
fila;s.f. "linha"; cf. filá;filar
filado;adj.;filar
filam;s.m.;filar
filamentos;adj.; f. (ó); pl. (ó);filamento
filaria;s.f.; cf. filaria, fl. do v. filar;filar
filarias;s.f.;filar
filas;s.f.;fila
filas;s.f.;filar
file;s.m.;filar
filei;s.f.;filar
files;s.f.;filar
filete;s.m. "fio delgado"; cf. filete s.m. e fl. do v. filetar;filetar
filha;s.f.;filho
filha;s.f.;filho
filha;s.f.;filhar
filharada;s.f.;filharar
filhas;v.;filho
filhas;v.;filho
filhas;v.;filhar
filhinho;s.m.;filho
filhinho;s.m.;filho
filho;adj. s.m. "descendente"; cf. filhó;filhar
filhos;s.2g.;filho
filhos;s.2g.;filho
filia;s.f.;filiar
filiado;adj. s.m.;filiar
filigrana;s.f.;filigranar
filigranado;adj.;filigranar
filigrane;adj. s.m.;filigranar
filigranei;adj. s.m.;filigranar
filigrano;s.m.;filigranar
filipina;s.f.;filipino
filipina;s.f.;filipino
filma;s.f.;filmar
filmado;adj.;filmar
filme;s.m.;filmar
filmo;s.m.;filmar
filo;s.m. "categoria taxonômica"; cf. filó;filar
filos;s.m.;filo
filosofa;adj.2g.;filosofar
filosofas;s.m.;filosofar
filosofe;v.;filosofar
filosofem;s.m.;filosofar
filosofo;adj. s.m.; cf. filosofo, fl. do v. filosofar;filosofar
filtra;s.f.;filtrar
filtrado;adj.;filtrar
filtram;s.m.;filtrar
filtre;s.m.;filtrar
filtrei;s.m.;filtrar
filtro;s.m.;filtrar
fina;s.f.;fino
fina;s.f.;fino
fina;s.f.;finar
finado;adj. s.m.;finar
finados;s.m.pl.;finado
finados;s.m.pl.;finado
finados;s.m.pl.;finar
finaliza;s.f.;finalizar
finalizado;adj.;finalizar
finam;s.m.;finar
financeira;s.f.;financeiro
financeira;s.f.;financeiro
financia;s.f.;financiar
financiado;adj.;financiar
financiam;s.m.;financiar
finas;s.m.;fino
finas;s.m.;fino
finas;s.m.;finar
finaste;s.f.;finar
finca;s.f.;fincar
fincada;s.f.;fincado
fincada;s.f.;fincar
fincado;adj.;fincar
fincam;s.m.;fincar
finco;s.m.;fincar
finda;s.f.;findar
findado;adj.;findar
findo;adj.;findar
fine;adj. s.2g.;finar
fines;adj. s.m.;finar
fingi;s.f.;fingir
fingido;adj. s.m.;fingir
fininha;s.f.;fino
fininha;s.f.;fino
fininho;adj. s.m.;fino
fininho;adj. s.m.;fino
fino;adj. s.m.;finar
fins;s.m.pl.;fim
finta;s.f.;fintar
fintado;adj. s.m.;fintar
finte;s.f.;fintar
finto;adj. s.m.;fintar
fio;s.m.;fiar
fios;s.m.pl. "doce em forma de fios";fio
fique;s.f.;ficar
fira;s.m.;ferir
firma;s.f.;firmar
firmado;adj.;firmar
firmam;adj.2g.;firmar
firme;adj.2g. s.m.;firmar
firmo;adj.;firmar
firo;s.m.;ferir
fiscaliza;s.f.;fiscalizar
fiscalizado;adj.;fiscalizar
fisga;s.f.;fisgar
fisgada;s.f.;fisgar
fisgado;adj.;fisgar
fisgam;s.m.;fisgar
fisgo;s.m.;fisgar
fisgue;s.f.;fisgar
fisguei;s.f.;fisgar
fita;s.f.;fito
fita;s.f.;fitar
fitado;adj.;fitar
fitaria;s.f.;fitar
fite;s.m.;fitar
fitei;s.f.;fitar
fito;adj. s.m.;fitar
fivela;s.f.;fivelar
fixa;s.f. "estaca"; cf. ficha;fixo
fixa;s.f. "estaca"; cf. ficha;fixo
fixa;s.f. "estaca"; cf. ficha;fixar
fixado;adj.;fixar
fixe;adj.2g. s.m. interj. "angustiado", etc.; cf. fiche, fl. do v. fichar;fixar
fixo;adj. s.m.; cf. ficho, fl. do v. fichar;fixar
fiz;s.f.;fazer
flagela;s.f.;flagelar
flagelado;adj. s.m.;flagelar
flagelaria;s.f.;flagelar
flagelo;s.m.;flagelar
flameja;adj.;flamejar
flamejado;adj.;flamejar
flamejam;s.m.;flamejar
flamejo;s.m.;flamejar
flamenga;s.f.;flamengo
flamenga;s.f.;flamengo
flanqueado;adj.;flanquear
flauta;s.f.;flautar
flautado;adj.;flautar
flaute;s.f.;flautar
flauteado;adj.;flautear
flautei;s.m.;flautar
flauteio;s.m.;flautear
flauto;s.m.;flautar
flava;s.f.;flavo
flavesce;s.f.;flavescer
flavesci;adj.;flavescer
flavescido;adj.;flavescer
flecha;s.f.;flechar
flechada;s.f.;flechar
flechado;adj.;flechar
flecharia;s.f.;flechar
fleche;s.m.;flechar
flechei;s.f.;flechar
flexibiliza;s.f.;flexibilizar
flexiona;adj.;flexionar
flexionado;adj.;flexionar
flexionam;s.m.;flexionar
flita;s.f.;flectir
flocos;s.f.;floco
flora;s.f.;florar
florais;s.m.pl.;floral
florais;s.m.pl.;floral
florais;s.m.pl.;florar
floram;s.f.;florar
flore;adj. s.m.;florar
floreado;adj. s.m.;florear
floreio;s.m.;florear
floreira;s.f.;floreiro
flores;s.f.pl.;flor
flores;s.f.pl.;florar
floresce;s.f.;florescer
floresci;adj.;florescer
florescido;adj.;florescer
flori;adj. s.2g.;florir
floria;adj. s.2g.;florir
florido;adj. "brilhante"; cf. florido;florir
floris;s.m.;florir
floro;adj.;florar
flostria;s.f.;flostriar
flua;s.f.;fluir
flui;adj.2g.;fluir
